YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W25,LV,1534689.0,11800,0,4333,0,1,0,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W25,LV,1534689.0,19200,0,543,0,4213,0,0,0,0,0,0,LV,ALL,MOD,1893223
2022-W18,LV,1534689.0,477600,0,0,0,0,0,0,0,0,0,0,LV,ALL,AZ,1875757
2021-W16,LV,1534689.0,16800,0,2761,0,3184,0,0,0,0,0,0,LV,ALL,AZ,1893223
2021-W17,LV,1534689.0,64800,0,1494,0,10841,0,0,0,0,0,0,LV,ALL,AZ,1893223
2021-W51,LV,1534689.0,49200,0,1381,0,3877,19684,11,0,0,0,0,LV,ALL,MOD,1893223
2021-W50,LV,1534689.0,49200,0,2189,0,6339,31716,7,0,0,0,0,LV,ALL,MOD,1893223
2022-W42,LV,1534689.0,4800,0,2,0,9,23,23,0,0,0,0,LV,ALL,COM,1875757
2022-W08,LV,1534689.0,67860,0,258,0,543,4697,4,0,0,0,0,LV,ALL,COM,1875757
2021-W47,LV,1534689.0,79200,0,6108,0,25,114,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W21,LV,1534689.0,117000,0,29054,0,46097,0,0,0,0,0,0,LV,ALL,COM,1893223
2022-W25,LV,1534689.0,13200,0,7,0,5,67,2,0,0,0,0,LV,ALL,MOD,1875757
2021-W47,LV,1534689.0,49200,0,4932,0,18584,15592,4,0,0,0,0,LV,ALL,MOD,1893223
2022-W38,LV,1534689.0,66240,0,0,0,0,0,0,0,0,0,0,LV,ALL,COMBA.4-5,1875757
2022-W07,LV,1534689.0,67860,0,312,0,843,5258,1,0,0,0,0,LV,ALL,COM,1875757
2021-W17,LV,1534689.0,6000,0,325,0,0,0,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W17,LV,1534689.0,25200,0,13282,0,3625,0,0,0,0,0,0,LV,ALL,MOD,1893223
2021-W18,LV,1534689.0,79560,0,47343,0,10092,0,0,0,0,0,0,LV,ALL,COM,1893223
2022-W08,LV,1534689.0,78000,0,0,0,0,0,0,0,0,0,0,LV,ALL,NVXD,1875757
2022-W17,LV,1534689.0,84000,0,0,0,0,0,0,0,0,0,0,LV,ALL,AZ,1875757
2022-W16,LV,1534689.0,2400,0,42,0,44,401,2,0,0,0,0,LV,ALL,MOD,1875757
2022-W16,LV,1534689.0,187200,0,102,0,159,942,5,0,0,0,0,LV,ALL,COM,1875757
2021-W44,LV,1534689.0,79200,0,14303,0,84,167,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W44,LV,1534689.0,3510,0,8637,0,31500,2433,2,0,0,0,0,LV,ALL,COM,1893223
2021-W48,LV,1534689.0,65520,0,2960,0,6172,9741,2,0,0,0,0,LV,ALL,COM,1893223
2023-W09,LV,1534689.0,132480,0,9,0,6,18,21,0,0,0,0,LV,ALL,COMBA.4-5,1875757
2021-W23,LV,1534689.0,38400,0,3039,0,10030,0,0,0,0,0,0,LV,ALL,MOD,1893223
2021-W52,LV,1534689.0,45800,0,952,0,3387,17348,5,0,0,0,0,LV,ALL,MOD,1893223
2021-W26,LV,1534689.0,33930,0,12265,0,24158,1,0,0,0,0,0,LV,ALL,COM,1893223
2021-W26,LV,1534689.0,14400,0,11128,0,1,3,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W26,LV,1534689.0,44400,0,1639,0,9953,1,0,0,0,0,0,LV,ALL,MOD,1893223
2021-W27,LV,1534689.0,33930,0,11960,0,14783,0,0,0,0,0,0,LV,ALL,COM,1893223
2021-W33,LV,1534689.0,49200,0,1876,0,1088,0,0,0,0,0,0,LV,ALL,MOD,1893223
2021-W27,LV,1534689.0,7200,0,13204,0,2,0,0,0,0,0,0,LV,ALL,JANSS,1893223
2021-W01,NL,14164193.0,148590,0,34782,0,0,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W10,NL,14164193.0,86400,0,77879,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W23,NL,14164193.0,151200,82000,5828,0,101795,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W22,NL,14164193.0,1019070,0,301951,0,446070,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W09,NL,14164193.0,208260,0,117954,0,53439,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W38,NL,14164193.0,165600,0,5733,0,17,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W38,NL,14164193.0,414180,0,36754,0,43975,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W22,NL,14164193.0,508800,0,12192,0,54634,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W21,NL,14164193.0,115200,0,104273,0,5858,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W21,NL,14164193.0,223200,0,95506,0,85,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W37,NL,14164193.0,86400,0,6268,0,23,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W20,NL,14164193.0,115200,0,88588,0,18883,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W37,NL,14164193.0,409500,0,39128,0,48874,0,0,0,0,0,0,NL,ALL,COM,17475415
2022-W16,NL,14164193.0,1054736,0,431,0,706,12503,35159,0,0,0,0,NL,ALL,COM,17590672
2021-W19,NL,14164193.0,651690,0,497584,0,200991,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W19,NL,14164193.0,117600,0,56198,0,71363,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W26,NL,14164193.0,152400,0,32773,0,91564,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W17,NL,14164193.0,79200,0,7196,0,24602,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W14,NL,14164193.0,121200,0,4,0,23,11682,217832,0,0,0,0,NL,ALL,MOD,17590672
2021-W35,NL,14164193.0,645840,0,27553,0,66055,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W02,NL,14164193.0,184860,0,42124,0,0,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W16,NL,14164193.0,487890,0,406420,0,86151,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W08,NL,14164193.0,72000,0,12238,0,3886,0,0,0,0,0,0,NL,ALL,MOD,17475415
2020-W52,NL,14164193.0,11700,0,0,0,0,0,0,0,0,0,0,NL,ALL,COM,17407585
2021-W32,NL,14164193.0,442800,0,240,0,74185,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W32,NL,14164193.0,643500,0,39949,0,447405,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W16,NL,14164193.0,38400,0,127508,0,4186,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W31,NL,14164193.0,643500,0,42867,0,652541,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W15,NL,14164193.0,487890,0,373934,0,79711,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W08,NL,14164193.0,134900,0,108995,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W26,NL,14164193.0,1138410,0,749190,0,277415,0,0,0,0,0,0,NL,ALL,COM,17475415
2022-W31,NL,14164193.0,2500,0,32,0,24,0,0,0,0,0,0,NL,ALL,NVXD,17590672
2021-W26,NL,14164193.0,558600,91000,2990,0,194951,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W09,NL,14164193.0,196800,0,63174,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W25,NL,14164193.0,129600,0,46901,0,71462,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W01,NL,14164193.0,236400,0,87,0,536,887661,0,0,0,0,0,NL,ALL,MOD,17590672
2022-W01,NL,14164193.0,682988,0,7590,0,17980,960742,0,0,0,0,0,NL,ALL,COM,17590672
2021-W36,NL,14164193.0,634140,0,26092,0,46270,0,0,0,0,0,0,NL,ALL,COM,17475415
2020-W53,NL,14164193.0,186030,0,0,0,0,0,0,0,0,0,0,NL,ALL,COM,17407585
2022-W18,NL,14164193.0,300200,0,8,0,17,3615,42295,0,0,0,0,NL,ALL,MOD,17590672
2021-W12,NL,14164193.0,326430,0,64379,0,81988,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W30,NL,14164193.0,206400,0,4019,0,43894,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W30,NL,14164193.0,124800,0,5962,0,10,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W30,NL,14164193.0,629460,0,58496,0,582842,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W25,NL,14164193.0,1136070,0,675424,0,383392,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W08,NL,14164193.0,200070,0,99268,0,82356,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W18,NL,14164193.0,115200,0,10029,0,24307,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W29,NL,14164193.0,174000,0,8824,0,88609,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W12,NL,14164193.0,40800,0,81340,0,642,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W28,NL,14164193.0,628290,0,76589,0,738996,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W24,NL,14164193.0,54000,0,5625,0,18,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W24,NL,14164193.0,904410,0,614744,0,466759,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W24,NL,14164193.0,188300,0,3486,0,124732,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W27,NL,14164193.0,174000,0,96871,0,109552,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W27,NL,14164193.0,86400,0,65466,0,36,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W27,NL,14164193.0,628290,0,526004,0,279214,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W27,NL,14164193.0,187200,45500,1679,0,110958,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W18,NL,14164193.0,651690,0,428628,0,159419,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W03,NL,14164193.0,92430,0,83338,0,0,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W16,NL,14164193.0,69600,0,13552,0,23400,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W07,NL,14164193.0,193050,0,87898,0,63831,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W23,NL,14164193.0,84000,0,46664,0,45,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W06,NL,14164193.0,38400,0,2234,0,55,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W23,NL,14164193.0,903240,0,821963,0,399970,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W41,NL,14164193.0,345600,0,3211,0,10,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W35,NL,14164193.0,385200,0,94,0,5501,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W50,NL,14164193.0,240000,0,43,0,974,589237,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W07,NL,14164193.0,146400,0,56031,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W25,NL,14164193.0,72000,0,69054,0,46,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W40,NL,14164193.0,259200,0,3847,0,7,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W24,NL,14164193.0,122400,0,97867,0,41022,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W02,NL,14164193.0,1027505,0,6741,0,14593,752007,0,0,0,0,0,NL,ALL,COM,17590672
2022-W02,NL,14164193.0,255600,0,49,0,362,352375,0,0,0,0,0,NL,ALL,MOD,17590672
2022-W20,NL,14164193.0,67200,0,8,0,12,3529,33121,0,0,0,0,NL,ALL,MOD,17590672
2021-W39,NL,14164193.0,1026090,0,34760,0,35629,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W39,NL,14164193.0,175200,0,5418,0,13,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2022-W21,NL,14164193.0,2042314,0,431,0,551,8327,12698,0,0,0,0,NL,ALL,COM,17590672
2022-W03,NL,14164193.0,255600,0,29,0,193,97721,0,0,0,0,0,NL,ALL,MOD,17590672
2022-W04,NL,14164193.0,330574,0,4746,0,9150,203868,0,0,0,0,0,NL,ALL,COM,17590672
2021-W06,NL,14164193.0,159120,0,111419,0,83755,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W06,NL,14164193.0,86400,0,1032,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2022-W19,NL,14164193.0,700800,0,0,0,0,0,0,0,0,0,0,NL,ALL,AZ,17590672
2022-W04,NL,14164193.0,248400,0,15,0,82,25846,0,0,0,0,0,NL,ALL,MOD,17590672
2021-W23,NL,14164193.0,230400,0,130983,0,14990,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W22,NL,14164193.0,121200,982000,4,0,9,2255,19828,0,0,0,0,NL,ALL,MOD,17590672
2022-W05,NL,14164193.0,664207,0,3897,0,7974,182342,0,0,0,0,0,NL,ALL,COM,17590672
2022-W19,NL,14164193.0,121200,0,6,0,17,3170,31409,0,0,0,0,NL,ALL,MOD,17590672
2022-W07,NL,14164193.0,505252,0,1189,0,3453,63772,0,0,0,0,0,NL,ALL,COM,17590672
2022-W05,NL,14164193.0,235900,0,16,0,75,7427,0,0,0,0,0,NL,ALL,MOD,17590672
2022-W06,NL,14164193.0,670594,0,2849,0,6125,116115,0,0,0,0,0,NL,ALL,COM,17590672
2022-W17,NL,14164193.0,121200,0,5,0,16,4306,66117,0,0,0,0,NL,ALL,MOD,17590672
2021-W42,NL,14164193.0,384000,0,51,0,702,433,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W08,NL,14164193.0,502539,0,858,0,2668,51440,0,0,0,0,0,NL,ALL,COM,17590672
2022-W08,NL,14164193.0,528000,0,5,0,20,122,0,0,0,0,0,NL,ALL,MOD,17590672
2022-W11,NL,14164193.0,384000,0,19,0,25,15438,219669,0,0,0,0,NL,ALL,MOD,17590672
2021-W49,NL,14164193.0,1692990,0,12353,0,40250,280625,0,0,0,0,0,NL,ALL,COM,17475415
2021-W41,NL,14164193.0,768000,0,101,0,798,356,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W48,NL,14164193.0,614250,0,16695,0,41154,236656,0,0,0,0,0,NL,ALL,COM,17475415
2021-W33,NL,14164193.0,665730,0,37933,0,98523,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W43,NL,14164193.0,385200,819600,86,0,733,583,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W09,NL,14164193.0,297000,0,0,0,0,0,0,0,0,0,0,NL,ALL,NVXD,17590672
2022-W10,NL,14164193.0,611557,0,668,0,1609,26606,24753,0,0,0,0,NL,ALL,COM,17590672
2022-W09,NL,14164193.0,608047,0,670,0,1995,39365,8110,0,0,0,0,NL,ALL,COM,17590672
2022-W03,NL,14164193.0,352415,0,5348,0,11223,334080,0,0,0,0,0,NL,ALL,COM,17590672
2021-W26,NL,14164193.0,319200,0,126360,0,81,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W10,NL,14164193.0,218790,0,80561,0,71439,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W15,NL,14164193.0,129600,0,224225,0,3837,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W02,NL,14164193.0,13200,0,6,0,0,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W14,NL,14164193.0,487890,0,211661,0,108532,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W14,NL,14164193.0,50400,0,119089,0,1163,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W13,NL,14164193.0,145200,0,27958,0,7201,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W13,NL,14164193.0,370800,0,10,0,33,12591,269931,0,0,0,0,NL,ALL,MOD,17590672
2021-W13,NL,14164193.0,326430,0,167451,0,101949,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W13,NL,14164193.0,391200,0,114579,0,1061,0,0,0,0,0,0,NL,ALL,AZ,17475415
2022-W11,NL,14164193.0,612220,0,600,0,1190,18376,33026,0,0,0,0,NL,ALL,COM,17590672
2022-W11,NL,14164193.0,201000,0,304,0,6,0,0,0,0,0,0,NL,ALL,NVXD,17590672
2021-W31,NL,14164193.0,288000,0,2267,0,32692,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W46,NL,14164193.0,564500,800000,70,0,996,2592,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W19,NL,14164193.0,72000,0,19102,0,66,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W19,NL,14164193.0,115200,0,39204,0,17523,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W04,NL,14164193.0,191880,0,127610,0,22413,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W20,NL,14164193.0,96000,0,70834,0,86612,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W20,NL,14164193.0,651690,0,410312,0,359993,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W20,NL,14164193.0,96000,0,19345,0,21,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2022-W23,NL,14164193.0,121800,0,6,0,10,1792,20684,0,0,0,0,NL,ALL,MOD,17590672
2021-W04,NL,14164193.0,19200,0,5208,0,70,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W21,NL,14164193.0,651690,0,287952,0,394277,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W11,NL,14164193.0,96000,0,8394,0,4142,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W11,NL,14164193.0,218790,0,76924,0,104856,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W05,NL,14164193.0,72000,0,125,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W22,NL,14164193.0,156000,0,149569,0,91,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W05,NL,14164193.0,159120,0,141204,0,43213,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W11,NL,14164193.0,40800,0,0,0,0,0,0,0,0,0,0,NL,ALL,AZ,17475415
2022-W24,NL,14164193.0,243700,0,6,0,7,2919,37724,0,0,0,0,NL,ALL,MOD,17590672
2022-W16,NL,14164193.0,121200,0,2,0,15,6067,121208,0,0,0,0,NL,ALL,MOD,17590672
2021-W17,NL,14164193.0,580800,0,69688,0,4700,0,0,0,0,0,0,NL,ALL,AZ,17475415
2021-W33,NL,14164193.0,484800,0,152,0,21289,0,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W15,NL,14164193.0,79200,0,0,0,0,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2021-W15,NL,14164193.0,121200,0,21633,0,9228,0,0,0,0,0,0,NL,ALL,MOD,17475415
2022-W10,NL,14164193.0,192000,0,7,0,29,16181,116993,0,0,0,0,NL,ALL,MOD,17590672
2022-W10,NL,14164193.0,201000,0,0,0,0,0,0,0,0,0,0,NL,ALL,NVXD,17590672
2022-W15,NL,14164193.0,121200,0,8,0,11,8237,158969,0,0,0,0,NL,ALL,MOD,17590672
2021-W50,NL,14164193.0,36522,0,10163,0,33069,267773,0,0,0,0,0,NL,ALL,COM,17475415
2022-W15,NL,14164193.0,429956,0,452,0,865,14197,47094,0,0,0,0,NL,ALL,COM,17590672
2021-W17,NL,14164193.0,680940,0,457510,0,60992,0,0,0,0,0,0,NL,ALL,COM,17475415
2021-W49,NL,14164193.0,238300,192800,36,0,765,255468,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W48,NL,14164193.0,238800,0,43,0,813,82875,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W17,NL,14164193.0,66000,0,33155,0,52,0,0,0,0,0,0,NL,ALL,JANSS,17475415
2022-W12,NL,14164193.0,612220,0,483,0,1020,16720,62430,0,0,0,0,NL,ALL,COM,17590672
2021-W29,NL,14164193.0,628290,0,60920,0,558148,0,0,0,0,0,0,NL,ALL,COM,17475415
2022-W12,NL,14164193.0,196800,0,12,0,15,11941,238333,0,0,0,0,NL,ALL,MOD,17590672
2021-W47,NL,14164193.0,240000,0,59,0,818,24790,0,0,0,0,0,NL,ALL,MOD,17475415
2021-W34,NL,14164193.0,658710,0,33927,0,78361,0,0,0,0,0,0,NL,ALL,COM,17475415
2022-W24,NO,4279679.0,33600,0,18,0,67,703,325,0,0,0,0,NO,ALL,MOD,5425270
2022-W02,NO,4279679.0,336960,0,4707,0,13661,235909,1606,0,0,0,0,NO,ALL,COM,5425270
2022-W02,NO,4279679.0,68400,0,645,0,3549,122159,1195,0,0,0,0,NO,ALL,MOD,5425270
2022-W03,NO,4279679.0,51480,0,3581,0,9610,184859,1618,0,0,0,0,NO,ALL,COM,5425270
2022-W03,NO,4279679.0,68400,0,419,0,2053,72355,951,0,0,0,0,NO,ALL,MOD,5425270
2022-W04,NO,4279679.0,68500,0,349,0,1361,42135,1362,0,0,0,0,NO,ALL,MOD,5425270
2022-W05,NO,4279679.0,168480,0,1903,0,5100,70691,2103,0,0,0,0,NO,ALL,COM,5425270
2022-W05,NO,4279679.0,68100,0,202,0,900,22140,1044,0,0,0,0,NO,ALL,MOD,5425270
2022-W06,NO,4279679.0,177840,0,1464,0,3983,41832,2064,0,0,0,0,NO,ALL,COM,5425270
2022-W07,NO,4279679.0,176670,0,866,0,2732,23996,1736,0,0,0,0,NO,ALL,COM,5425270
2022-W08,NO,4279679.0,179010,0,544,0,1935,13098,1363,0,0,0,0,NO,ALL,COM,5425270
2022-W08,NO,4279679.0,135600,0,49,0,302,3230,358,0,0,0,0,NO,ALL,MOD,5425270
2022-W09,NO,4279679.0,175500,0,398,0,1353,7682,1114,0,0,0,0,NO,ALL,COM,5425270
2022-W09,NO,4279679.0,55100,0,42,0,171,1847,302,0,0,0,0,NO,ALL,MOD,5425270
2022-W50,NO,4279679.0,392400,0,0,0,1,174,2756,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2022-W10,NO,4279679.0,175500,0,408,0,1131,6116,1098,0,0,0,0,NO,ALL,COM,5425270
2022-W10,NO,4279679.0,55000,0,43,0,181,1555,288,0,0,0,0,NO,ALL,MOD,5425270
2022-W11,NO,4279679.0,175500,0,317,0,875,4698,905,0,0,0,0,NO,ALL,COM,5425270
2022-W12,NO,4279679.0,175500,0,284,0,776,4277,713,0,0,0,0,NO,ALL,COM,5425270
2022-W13,NO,4279679.0,231900,0,30,0,92,1022,146,0,0,0,0,NO,ALL,MOD,5425270
2022-W14,NO,4279679.0,38400,0,21,0,89,829,114,0,0,0,0,NO,ALL,MOD,5425270
2023-W11,NO,4279679.0,59200,0,0,0,0,25,129,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2022-W16,NO,4279679.0,196560,0,237,0,534,3155,524,0,0,0,0,NO,ALL,COM,5425270
2022-W16,NO,4279679.0,76800,0,21,0,63,709,95,0,0,0,0,NO,ALL,MOD,5425270
2022-W17,NO,4279679.0,531180,0,279,0,502,3505,1453,0,0,0,0,NO,ALL,COM,5425270
2022-W17,NO,4279679.0,58500,0,27,0,75,768,223,0,0,0,0,NO,ALL,MOD,5425270
2021-W23,NO,4279679.0,267930,0,106933,0,155986,24,1,0,0,0,0,NO,ALL,COM,5391369
2021-W22,NO,4279679.0,48000,0,287,0,2,0,0,0,0,0,0,NO,ALL,JANSS,5391369
2021-W22,NO,4279679.0,36000,0,33123,0,15557,4,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W22,NO,4279679.0,303030,0,136352,0,164782,25,0,0,0,0,0,NO,ALL,COM,5391369
2021-W21,NO,4279679.0,60000,0,182,0,0,1,0,0,0,0,0,NO,ALL,JANSS,5391369
2021-W21,NO,4279679.0,36000,0,5768,0,37643,3,1,0,0,0,0,NO,ALL,MOD,5391369
2021-W21,NO,4279679.0,186030,0,24525,0,189134,30,0,0,0,0,0,NO,ALL,COM,5391369
2021-W20,NO,4279679.0,26400,0,201,0,0,0,0,0,0,0,0,NO,ALL,JANSS,5391369
2022-W48,NO,4279679.0,168000,0,0,0,0,66,930,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2021-W36,NO,4279679.0,195390,0,5615,0,46275,175,1,0,0,0,0,NO,ALL,COM,5391369
2023-W10,NO,4279679.0,61000,0,0,0,0,26,129,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2022-W18,NO,4279679.0,38400,0,21,0,49,723,233,0,0,0,0,NO,ALL,MOD,5425270
2021-W20,NO,4279679.0,36000,0,7490,0,14194,9,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W20,NO,4279679.0,187200,0,21644,0,185101,23,1,0,0,0,0,NO,ALL,COM,5391369
2021-W19,NO,4279679.0,30000,0,165,0,1,0,0,0,0,0,0,NO,ALL,JANSS,5391369
2021-W32,NO,4279679.0,52800,0,10373,0,79262,13,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W32,NO,4279679.0,204750,0,45053,0,185107,51,1,0,0,0,0,NO,ALL,COM,5391369
2022-W19,NO,4279679.0,141120,0,230,0,468,3306,2168,0,0,0,0,NO,ALL,COM,5425270
2022-W19,NO,4279679.0,38400,0,25,0,59,667,552,0,0,0,0,NO,ALL,MOD,5425270
2022-W47,NO,4279679.0,292250,0,0,0,0,0,0,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2022-W47,NO,4279679.0,780480,0,0,0,1,1276,17340,0,0,0,0,NO,ALL,COMBA.4-5,5425270
2021-W31,NO,4279679.0,52800,0,20496,0,43365,7,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W31,NO,4279679.0,204750,0,91306,0,99078,38,0,0,0,0,0,NO,ALL,COM,5391369
2021-W19,NO,4279679.0,36000,0,14737,0,17743,8,0,0,0,0,0,NO,ALL,MOD,5391369
2022-W46,NO,4279679.0,320950,0,0,0,0,0,3,0,0,0,0,NO,ALL,MODBA.4-5,5425270
2021-W19,NO,4279679.0,187200,0,75399,0,93927,17,0,0,0,0,0,NO,ALL,COM,5391369
2021-W18,NO,4279679.0,170400,0,287,0,158,0,0,0,0,0,0,NO,ALL,AZ,5391369
2021-W18,NO,4279679.0,36000,0,3640,0,11937,2,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W18,NO,4279679.0,187200,0,102228,0,95037,17,0,0,0,0,0,NO,ALL,COM,5391369
2021-W17,NO,4279679.0,18000,0,76,0,0,0,0,0,0,0,0,NO,ALL,JANSS,5391369
2021-W17,NO,4279679.0,12000,0,251,0,88,0,0,0,0,0,0,NO,ALL,AZ,5391369
2021-W17,NO,4279679.0,24000,0,5026,0,5568,2,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W17,NO,4279679.0,207090,0,158996,0,57017,6,0,0,0,0,0,NO,ALL,COM,5391369
2021-W16,NO,4279679.0,36000,0,248,0,80,0,0,0,0,0,0,NO,ALL,AZ,5391369
2021-W33,NO,4279679.0,1150800,0,5708,0,68010,22,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W33,NO,4279679.0,333450,0,26171,0,275922,197,0,0,0,0,0,NO,ALL,COM,5391369
2022-W45,NO,4279679.0,156200,0,0,0,0,130,1509,0,0,0,0,NO,ALL,MODBA.1,5425270
2021-W16,NO,4279679.0,21600,0,14194,0,2365,1,0,0,0,0,0,NO,ALL,MOD,5391369
2021-W16,NO,4279679.0,147420,0,143062,0,6356,1,0,0,0,0,0,NO,ALL,COM,5391369
2021-W03,NO,4279679.0,43290,0,26902,0,2070,0,0,0,0,0,0,NO,ALL,COM,5391369
2021-W02,NO,4279679.0,3600,0,116,0,0,0,0,0,0,0,0,NO,ALL,MOD,5391369
